userId,umap_1,umap_2
UC3gRVNPrfYCPID5v_xiIDGg,7.6265745,8.161471
UC3jTZ0S5n6rOFPwvcadjPOQ,8.89214,6.1246552
UC3kH3tw7DUUOxiwKO_lhCNg,8.416561,6.8397856
UC3kZ_gVFkfXBekteQCL4Thw,10.912598,3.9601908
UC3lp5a-PD1A4-CQGaAwxizg,-6.2247896,4.25963
UC3olOvZu7sZjvrbe--iUQuQ,-3.216058,4.7756124
UC3pB3o3hKPi6Y6U1P4Ofx6w,-0.25351855,3.478325
UC3ptpMeNPg01hTTW-6H2PRA,9.476323,5.2751575
UC3qbPF-TD2ODzz7KwTz7XJA,0.5262824,-6.15433
UC3qdncclBAW91ax0WJvVA7w,-4.2300577,10.898648
UC3rA9hB_LZkJb4cqY0VjoTw,-4.375023,10.600929
UC3rjcoyYR5KZP-eNUGP67Ag,-3.7345526,0.19482747
UC3topO6CyNKCnPN9qzrKHTQ,8.389804,6.8655963
UC3trDIRbTI2opyZdCWA2pBA,9.060501,-6.5353346
UC3u_sEZm_UmreDRsOF5g07A,7.679058,2.7623534
UC3unQf1s6eDTYcxoRH_SFKQ,-1.5175701,-5.726395
UC3vxMtx_12w8yAz0SZ3rcdw,-0.9550919,0.33081114
UC3xKM8nFvIF507sPttmxp9Q,2.4963522,0.56035095
UC3ygKXVlsnN6QhECu5qnubg,-2.1992934,10.780533
UC3zv2LeAnGc779wsY2cbX_w,9.059041,-3.295117
UC403T30BeENa6WKoJg8jTuw,-2.5591128,-4.160019
UC41yDqYqNLXtVShN7TnEe_A,-0.27211973,-6.223503
UC43sDIATvY6v4mF0ajyDIUw,0.16146412,4.742584
UC45v7I77Dcp8kEl1Xa65_yQ,-0.08198631,-6.1508164
UC45xYpkdcSRjPJzTnf6Am5Q,-4.2597756,4.1070476
UC46C2trYQlyreUYs5wl8K_w,-4.0827565,4.3405027
UC46axpz_GsFizhya3Hj04Cw,-2.2231576,-0.52441937
UC49-EJeh-aff1bJMTX50qOQ,8.951518,-6.021223
UC492VniSZS4aFSiMixnRhSg,-2.691008,9.8060465
UC494xD1tQzrm45FNRyK5l5A,0.13668917,7.4426174
UC4A949Cm86URf_mfq-KyO9g,1.7076515,-0.45666263
UC4Aw2p1UvcE8S96BepTr_2w,5.2752423,7.0811005
UC4CQXThX52kuB6azr9TK4KQ,6.4713087,8.596073
UC4CabbN_XlGmt5t5WxOaQDg,2.20229,5.933914
UC4D-bBmqHV4rF4srkBYAyGg,-1.6601422,-5.502447
UC4ErvUt-aioI3zm0Gyjruzw,8.427017,-6.885655
UC4FIpXYKh9B_5sNaPNkREVw,12.4254675,4.340704
UC4Fo0S0K7dnZcChZYkAj-0A,-5.7129507,3.143388
UC4Gn6sFAfXkorAMW65tqwdQ,9.356513,-4.5990047
UC4Ihi6CkdzSinbxf5T433-g,-3.7923985,-1.235038
UC4JPLBZkXO6xj9cH91YSDCA,-0.48085582,0.061048824
UC4KDffGz6fGkvJLjINa4VKw,4.6426415,9.028365
UC4K_xs9lV6j64LwYQ8Amp0g,5.900829,7.1389627
UC4LDJW1kdONyfOHiAFGL1NQ,7.2005005,7.9648066
UC4Lcj_GF-yRAOyeFiWJVqhQ,-4.9298725,4.8050084
UC4MLGn0sMiY7P5SpuhhZjKw,-6.8131557,8.576963
UC4Mip8tK3WQka_sca5s-TdQ,-2.1020923,-4.3967857
UC4N9viSQiOxpZZr6VmVIyCw,-6.0657487,9.225665
UC4No3Yti85UTcZqV2SzWJlQ,8.296736,3.097081
UC4NuuTSgZ6MHkZnngREFYDA,-2.2083879,-3.007128
UC4OOoVnTxelrcBIivjzKVVw,-1.9003391,-4.1001005
UC4Q7HfmEFo3hs4EmRcQbB9w,-2.649808,2.0331736
UC4RYlyYUDYjJmDTtRJfJxxg,0.21437621,4.3302917
UC4T340TyV8MD0ix89WqkrEg,-3.8311412,10.27203
UC4U2WM_IVm9gMS6S_vXWpKg,4.415233,-2.4354613
UC4UEscCqWUQSBccXXGrB2yQ,3.971418,-4.3670645
UC4W8jjB03fLEi-2Qn4uui8w,-4.7499785,4.8748617
UC4X2-qTh7TIb86O5cnQS4xA,0.56158626,1.5195224
UC4Y1ko2RlihrsOeugAvsEzg,8.991111,-3.9848235
UC4Y9hpIj_ELiJBfqxCyyi9A,-6.6846166,9.059524
UC4YAFHsGQoAb0fBAazdB-0Q,11.147104,2.0369503
UC4YTDsXlHDyBxP0quuKchCw,-2.6363232,-4.073313
UC4Z0NiP2s185zHJCE-6wY0w,8.975011,-2.9586635
UC4ZQ4ek2kDuwmtNb6AxZi-Q,3.6267412,-2.8588455
UC4_M9OKVunXe27EOUzHW--g,4.6476583,8.73633
UC4aACN36C38rOP2rlA8t6PA,3.0578992,-2.1142964
UC4aOQVdgshdRTJTvDGFR0yA,9.956467,-3.689641
UC4b4RMlS6lfdlNYRV1paZlg,10.021146,-3.634271
UC4bDEe8-2UIBA6ZEXEwKEYg,-1.3848861,9.157029
UC4bUzJ3K4JB11AY0chnHZTg,2.692339,8.788116
UC4brXKBCSEaDIs7Tam7firA,12.612968,3.0222623
UC4eL0AnOPkUJjDi4W-n0gVA,-4.546834,6.040127
UC4eOOEiL_hafripFxG1u_7A,3.7779453,8.226961
UC4el4QaPEv4A1S7yRCK8Rvw,-2.0383224,-4.4711447
UC4faAEanWbfwQlhuRPiBNyg,4.4460106,-2.8145895
UC4ghCfH0JKBA4Dvn1lO3h2w,-0.16993529,-6.7671537
UC4hdml6cjgdGFFa0khQBWaQ,-3.2374759,7.6046896
UC4jBrZowue9myHVU86RlaSQ,-2.2079513,1.0382402
UC4jGtCVMc2KWvIySIX-OCFQ,3.2907567,-2.97619
UC4jpaiaJDHrjCL18XySDDrA,8.85382,4.0559196
UC4jzdMmyaI3uQdha_78uIjA,-4.0240874,9.2835045
UC4kf3M7FiGHvLE-VLiSgCAw,9.909036,-7.2098093
UC4mR3QCYUXscW6Q9-J9QhsA,11.360982,2.977653
UC4p2Tc7O9Att8lqwXNE7Uag,-3.2246106,-3.5306518
UC4p9nYAaAG-i9WJSGsYsg0g,7.032033,8.129884
UC4qpdrqJqrIj5l6-4bdPVzw,-4.42209,6.308529
UC4qxlzoOR_GpMQQylGmvIpQ,-0.25921655,10.252298
UC4s3K-Td0OZP2IqMfwVbEiw,-2.9665642,-3.3853219
UC4uyD_SEjbuPrV_TPdr5D5w,-4.7243886,0.42386273
